timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-21T13:06:34,codecarbon,1ee3742a-7740-46aa-ac7c-3011f1b5ea9a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.478258699993603,0.0001265757666672,3.639055561552223e-05,102.5,21.26352535724486,47.48608875274658,9.896368166656532e-05,2.053001642393637e-05,4.584661966692958e-05,0.0001653403177574,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:06:39,codecarbon,5e53e796-4da3-4f34-af04-1c638bf7d0f8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2449961999955121,8.429350321540769e-06,3.440604516190528e-05,102.5,13.31247460975296,47.48608875274658,6.912027708171486e-06,8.977784960451096e-07,3.2010807716108886e-06,1.1010886975827483e-05,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:06:51,codecarbon,d51e1dd4-9d65-4379-a8c1-c6ee6f1f8386,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.211878700007219,0.000265868217915,3.686532025486614e-05,102.5,23.42797373759995,47.48608875274658,0.0002052746886115,4.6918926424111e-05,9.509826230463835e-05,0.0003472918773402,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:07:00,codecarbon,e98bdaee-99be-41aa-bfd8-c9aec921242c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.677313599997433,0.0001341295229241,3.647486657767209e-05,102.5,21.654815277434064,47.48608875274658,0.0001046304938197,2.2105017683959893e-05,4.847194348431899e-05,0.000175207454988,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:07:05,codecarbon,c7bb84da-98a3-4da8-b172-1fe27d7466b7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2191897999728098,7.80885234159884e-06,3.56259841587862e-05,102.5,19.23106814555727,47.48608875274658,6.179280832980618e-06,1.1594453720453757e-06,2.8616317424361093e-06,1.0200357947462104e-05,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:07:17,codecarbon,068acaae-3a05-4a08-8a69-bb3abad30542,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.037773600022774,0.0002583729554966,3.671231417501849e-05,102.5,22.71815633640224,47.48608875274658,0.0002003076952089,4.4396424405956925e-05,9.27970284053487e-05,0.0003375011480202,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:07:27,codecarbon,accac1fe-62db-47dc-bf53-c89609c9e81d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.846126099990215,0.0001422063059103,3.697390626655782e-05,102.5,23.994692492441068,47.48608875274658,0.0001094389823608,2.561918716209588e-05,5.069962934655258e-05,0.0001857577988695,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:07:32,codecarbon,8c195544-8675-46f0-8e50-58da6fc59f95,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2251458999817259,7.859543920686559e-06,3.49086699838837e-05,102.5,16.048089699173257,47.48608875274658,6.3386455555397946e-06,9.92500794105844e-07,2.9354277623688803e-06,1.0266574112014518e-05,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:07:44,codecarbon,78453cae-632d-4888-a46a-0afe34e932ae,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.945990900014294,0.0002504475883142,3.605642332668607e-05,102.5,19.63139776931822,47.48608875274658,0.000197696809514,3.786419695805954e-05,9.158758542464622e-05,0.0003271485918967,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:07:53,codecarbon,4dc427f6-3856-4d37-b894-a955d0af9813,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.574180499999784,0.000129407184566,3.6206113419854975e-05,102.5,20.64295996045533,47.48608875274658,0.0001015455712499,2.045084969404254e-05,4.704245260660689e-05,0.0001690388735505,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:07:59,codecarbon,e64b585f-2a3b-4dae-b2d2-a68338fd94af,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.232148800016148,8.149538898494684e-06,3.5104807338775004e-05,102.5,16.659999189585093,47.48608875274658,6.548443125676487e-06,1.064445296072858e-06,3.0324932854416424e-06,1.0645381707190989e-05,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:08:11,codecarbon,c356fec6-12a3-40fc-b99b-a1b30072b986,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.423312700004317,0.0002705165435595,3.644148569403391e-05,102.5,21.438053962142373,47.48608875274658,0.0002112882724995,4.419142424200162e-05,9.788408250649442e-05,0.000353363779248,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:08:20,codecarbon,688ea7b3-fff3-492d-bfbb-d136df18de5f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.582752000016626,0.0001289899314739,3.6003031042432595e-05,102.5,19.4615739073522,47.48608875274658,0.000101923653889,1.9352237704051145e-05,4.721794272413358e-05,0.0001684938343171,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:08:25,codecarbon,8f153a0f-45b9-4db1-a7f0-cb99f046c906,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.234800299978815,8.465893539488498e-06,3.605571858405776e-05,102.5,21.27813192266789,47.48608875274658,6.619071319295876e-06,1.374167766077239e-06,3.065382677502813e-06,1.1058621762875928e-05,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:08:37,codecarbon,4eff561e-d42f-4bec-a524-8e4694d8d976,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.171234199980972,0.0002574526084567,3.590073915831804e-05,102.5,18.892741044425428,47.48608875274658,0.0002041153993748,3.762253009809147e-05,9.45610099726177e-05,0.0003362989394455,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:08:47,codecarbon,3c39b4fc-26b8-4290-b6b9-d0ac80d54355,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.6536584999994375,0.0001365818056979,3.738220353598842e-05,102.5,25.925900004845207,47.48608875274658,0.0001039566189584,2.6294465479970164e-05,4.8159678921589017e-05,0.0001784107633599,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
